Manufacturer,Manufacturer_cat_no,Vendor,Description,price,quantity,units,link,category,vendor_cat_no,special_conditions,delivery_time,listprice,vat,class
Abnova,H00006638-R02-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SNRPN Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00006638-R02-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00006638-R03-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SNRPN Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00006638-R03-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00006638-R03-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SNRPN Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00006638-R03-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00000834-R03-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,CASP1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00000834-R03-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00000834-R04-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,CASP1 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00000834-R04-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00000834-R04-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,CASP1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00000834-R04-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00000834-R05-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,CASP1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00000834-R05-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00001591-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,CYP24A1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00001591-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00003123-R02-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,HLA-DRB1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00003123-R02-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00003125-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,HLA-DRB3 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00003125-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00003125-R02-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,HLA-DRB3 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00003125-R02-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00003126-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,HLA-DRB4 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00003126-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00004599-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,MX1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00004599-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00004656-R01V-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,MYOG Validated Chimera RNAi,437.1,1,10 nmol,,RNAi/Chimeric RNA,157H00004656-R01V-0010,-20 C/Dry Ice,5,470,23,labware-plastics-other
Abnova,H00004656-R01V-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,MYOG Validated Chimera RNAi,520.8,1,20 nmol,,RNAi/Chimeric RNA,157H00004656-R01V-0020,-20 C/Dry Ice,5,560,23,labware-plastics-other
Abnova,H00004659-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,PPP1R12A Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00004659-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00004659-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,PPP1R12A Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00004659-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00004661-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,MYT1 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00004661-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00004661-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,MYT1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00004661-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00004664-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,NAB1 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00004664-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00004664-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,NAB1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00004664-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00004665-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,NAB2 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00004665-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00004665-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,NAB2 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00004665-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00004669-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,NAGLU Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00004669-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00004670-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,HNRPM Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00004670-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00004670-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,HNRPM Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00004670-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00004670-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,HNRPM Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00004670-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00004670-R02-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,HNRPM Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00004670-R02-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00004671-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,BIRC1 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00004671-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00004671-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,BIRC1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00004671-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00004673-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,NAP1L1 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00004673-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00004673-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,NAP1L1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00004673-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00004673-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,NAP1L1 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00004673-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00009045-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,RPL14 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00009045-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00009055-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,PRC1 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00009055-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00009055-R03-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,PRC1 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00009055-R03-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00009057-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SLC7A6 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00009057-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00009058-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SLC13A2 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00009058-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00009060-R01V-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,PAPSS2 Validated Chimera RNAi,437.1,1,10 nmol,,RNAi/Chimeric RNA,157H00009060-R01V-0010,-20 C/Dry Ice,5,470,23,labware-plastics-other
Abnova,H00009060-R03-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,PAPSS2 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00009060-R03-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00025842-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,ASF1A Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00025842-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00025850-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,ZNF345 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00025850-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00025852-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,ARMC8 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00025852-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00025852-R02-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,ARMC8 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00025852-R02-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00025852-R03-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,ARMC8 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00025852-R03-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00006492-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SIM1 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00006492-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00006102-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,RP2 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00006102-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00003397-R01V-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,ID1 Validated Chimera RNAi,520.8,1,20 nmol,,RNAi/Chimeric RNA,157H00003397-R01V-0020,-20 C/Dry Ice,5,560,23,labware-plastics-other
Abnova,H00006604-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SMARCD3 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00006604-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00079633-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,FAT4 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00079633-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00060496-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,AASDHPPT Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00060496-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00117194-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,MRGPRX2 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00117194-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00117195-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,MRGPRX3 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00117195-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00117196-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,MRGPRX4 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00117196-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00023360-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,FNBP4 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023360-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00023365-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,ARHGEF12 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023365-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00023369-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,PUM2 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023369-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00023373-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,CRTC1 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023373-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00023373-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,CRTC1 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023373-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00023403-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,FBXO46 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023403-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00023403-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,FBXO46 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023403-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00023403-R03-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,FBXO46 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023403-R03-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00023403-R04-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,FBXO46 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023403-R04-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00023403-R05-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,FBXO46 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023403-R05-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00023408-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SIRT5 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023408-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00023408-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SIRT5 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023408-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00023409-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SIRT4 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023409-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00023410-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SIRT3 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023410-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00023410-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SIRT3 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023410-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00056110-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,PCDHGA5 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00056110-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00056603-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,CYP26B1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00056603-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00056729-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,RETN Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00056729-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00056903-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,PAPOLB Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00056903-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00375318-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,AQP12A Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00375318-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00375449-R02-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,LOC375449 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00375449-R02-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00375519-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,GJB7 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00375519-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00375593-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,TRIM50B Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00375593-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00375611-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SLC26A5 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00375611-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00375611-R02-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SLC26A5 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00375611-R02-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00375611-R03-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SLC26A5 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00375611-R03-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00375611-R04-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SLC26A5 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00375611-R04-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00375748-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,LOC375748 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00375748-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00375790-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,AGRN Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00375790-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00114327-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,EFHC1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00114327-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00114336-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,CGB2 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00114336-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00114571-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SLC22A9 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00114571-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00114609-R03-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,TIRAP Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00114609-R03-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00114609-R04-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,TIRAP Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00114609-R04-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00064839-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,FBXL17 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00064839-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00064841-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,GNPNAT1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00064841-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00064843-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,ISL2 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00064843-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00064844-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,MARCH7 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00064844-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00084867-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,PTPN5 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00084867-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00084868-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,HAVCR2 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00084868-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00054952-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,TRSPAP1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00054952-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00054957-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,TXNL4B Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00054957-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00026224-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,FBXL3 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00026224-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00026225-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,ARL5A Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00026225-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00026225-R02-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,ARL5A Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00026225-R02-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00026225-R03-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,ARL5A Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00026225-R03-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00006645-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SNTB2 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00006645-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00115825-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,WDFY2 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00115825-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00115861-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,TXNL6 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00115861-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00003778-R02-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,KCNMA1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00003778-R02-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00010964-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,IFI44L Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00010964-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00005445-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,PON2 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00005445-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00025870-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SUMF2 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00025870-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00025870-R02-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SUMF2 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00025870-R02-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00025870-R03-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SUMF2 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00025870-R03-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
